,Name,Url,Ingredients,Calories,Carbs Grams,Protein Grams,Fat Grams
171,Tomato and Zucchini Frittata,https://www.skinnytaste.com/tomato-and-zucchini-frittata/,"['2 tsp olive oil', '1 medium onion diced', '1-1/2 cups (7 oz) zucchini diced into matchsticks', '4 large eggs', '4 large egg whites', '1/4 cup Asiago cheese grated', 'salt and fresh pepper', '2 medium (about 8 oz) vine ripe tomatoes cored and thinly sliced crosswise']",172.0,8.0,13.0,10.0
172,Chipotle Lobster Avocado Wrap,https://www.skinnytaste.com/chipotle-lobster-and-avocado-wrap/,"['9 oz (about 1 3/4 cups) steamed lobster meat chopped (from 2 lb lobster)', '3 tbsp Hellmann’s light mayo', '2 tbsp 2% fat Greek yogurt', '1 tbsp chipotle paste or chopped peppers in adobo sauce', '1 green onions finely chopped', '1 tbsp fresh lemon juice', '1 tbsp minced cilantro', '1 medium avocado diced', '8 medium romaine lettuce leaves', '4 whole wheat low carb tortillas (8 inches) room temperature (or sub for GF tortillas)']",219.0,17.0,20.0,12.0
173,Summer Pasta Salad with Baby Greens,https://www.skinnytaste.com/summer-pasta-salad-with-baby-greens/,"['3 oz (about 4 cups) baby arugula and baby spinach mix', '5 oz gluten-free or wheat pasta', '1/3 cup sun dried tomatoes sliced thin', '2 tbsp capers drained', '2 tbsp balsamic vinegar', '1 1/2 tbsp extra virgin olive oil', 'salt and fresh pepper to taste', '2 tbsp freshly shaved Parmigiano Reggiano']",169.0,29.5,6.0,5.0
174,Mediterranean Quinoa Salad,https://www.skinnytaste.com/mediterranean-quinoa-salad/,"['1 cup uncooked quinoa', '2 cups water', '1/4 cup red onion diced', '1/2 – 3/4 lemon squeezed', '1/4 cup (about 10) kalamata olives pitted and sliced', '2 tbsp extra virgin olive oil', '2 cups cucumber peeled and diced (from 1 English)', '1 cup cherry tomatoes quartered', '1/3 cup crumbled feta', 'salt and fresh pepper to taste']",145.5,15.5,4.5,8.0
175,Antipasto Salad,https://www.skinnytaste.com/italian-antipasto-salad/,"['1 cup romaine lettuce chopped', '1/4 cup chopped cherry tomatoes', '1 thin slice red onion', '4 green pitted olives (or black)', '1 pepperoncini sliced', '1/4 cup roasted red pepper sliced (homemade or buy packed in water)', '1/4 cup Giardiniera (I used Victoria brand)', '1/3 cup cucumbers peeled and sliced', '1/4 cup Polly-o part skim shredded mozzarella', '1/2 oz (4) turkey pepperoni sliced thin', '2 slices Prosciutto Di Parma sliced', '1 tsp olive oil', '1 tsp red wine vinegar or vinegar brine from pepperoncini', 'fresh black pepper']",254.0,19.5,16.0,16.0
176,Open Faced Tuna Sandwich with Avocado,https://www.skinnytaste.com/open-faced-tuna-sandwich-with-avocado/,"['5 oz can albacore tuna (in water) drained', '1/4 cup carrots minced', '1/4 cup celery minced', '1 tbsp red onion minced', '1 tbsp Hellman’s Light mayonnaise (or greek yogurt)', '1 tsp red wine vinegar', 'salt and pepper to taste', '3 slices multi-grain bread toasted', '6 thin slices tomato', '3 romaine lettuce leaves', '1/2 medium haas avocado thinly sliced', '0.5 oz alfalfa sprouts']",247.0,28.0,18.0,8.0
177,BLT with Avocado,https://www.skinnytaste.com/blt-with-avocado/,"['3 slices center cut bacon (oscar mayer)', '2 slices honey 7-grain bread toasted (nature’s own)\xa0 (or sub for GF)', '1/4 cup lettuce of your choice', '2 thin slices tomato', '1/4 haas avocado sliced', 'salt and pepper to taste']",292.0,34.0,14.0,13.0
178,California Grilled Chicken Avocado and Mango Salad,https://www.skinnytaste.com/california-grilled-chicken-avocado-and/,"['12 oz grilled chicken breast sliced (from 1 lb raw)', '1 cup diced avocado', '1 cup diced mango (from 1 1/2 mangos)', '2 tbsp diced red onion', '6 cups baby red butter lettuce', '2 tbsp olive oil', '2 tbsp white balsamic vinegar', 'salt and fresh cracked pepper to taste']",258.0,12.2,20.7,14.6
179,Arugula Salmon Salad with Capers and Shaved Parmesan,https://www.skinnytaste.com/arugula-salmon-salad-with-capers-and/,"['1 1/2 cups baby arugula', '4 oz cooked sockeye wild salmon skin removed', '1 tsp capers drained', '2 tsp red wine vinegar', '1 tsp extra virgin olive oil', '1 tbsp (.25 oz) shaved parmesan', 'salt and fresh pepper to taste']",287.9,2.1,32.6,16.1
180,Grilled Chicken Spinach Salad with White Balsamic Vinaigrette,https://www.skinnytaste.com/grilled-chicken-spinach-salad-with/,"['4 boneless skinless chicken breasts (3 oz each)', '7 oz bag baby spinach', 'few thin slices of red onion', '1/2 sweet red bell pepper sliced into strips', '1 1/2 cups grape tomatoes sliced in half', '1 carrot sliced into ribbons', '2 tbsp fresh squeezed lemon juice', '1 tsp dried oregano', '1 tsp garlic crushed', 'kosher salt to taste', 'fresh ground black pepper to taste', '1/4 cup basil leaves', '3 tbsp white balsamic vinegar', '2 tbsp chopped shallots', '1 tbsp water', '2 tbsp extra virgin olive oil', 'pinch salt and freshly ground black pepper']",183.0,11.5,17.5,8.0
181,Avocado Egg Salad,https://www.skinnytaste.com/avocado-egg-salad/,"['4 large hard-boiled eggs chopped', '4 hard boiled egg whites chopped (discard the rest)*', '1 medium hass avocado cut into 1/2-inch pieces', '1 tbsp light mayonnaise (for Whole30 use compliant mayo)', '1 tbsp fat free plain yogurt (for Whole30/Paleo swap with more mayo)', '1/2 tablespoon finely chopped chives', '2 teaspoons red wine vinegar', '1/2 tsp Kosher salt', 'pinch freshly ground pepper']",155.0,4.5,9.0,12.0
182,Matzo Pizza,https://www.skinnytaste.com/skinny-passover-matzo-pizza/,"['4 fat free matzo crackers', '6 tbsp crushed tomatoes (I used Tuttorosso)', '1/2 tsp dried oregano', '1 cup reduced fat shredded mozzarella (Kosher for religious purposes)', '2 medium tomatoes sliced paper thin', 'a few thin slices of red onion', '12 black olives', '1/4 cup fresh basil for topping']",230.0,35.0,12.0,5.8
183,Skinny Texas Cheese Fries ,https://www.skinnytaste.com/skinny-texas-cheese-fries/,"['2 medium potatoes (5 1/2 oz each) yukon gold or russet washed and dried', '2 tsp olive oil', '1 tsp smoked paprika', '1/4 tsp chili powder', '1/4 tsp onion powder', '1/4 tsp garlic powder', '1/8 tsp cumin', 'coarse salt and fresh cracked pepper', '1 slice center cut bacon cooked & finely chopped', '1/3 cup sharp shredded cheddar cheese', '2 tbsp diced scallions', '1 tbsp sliced pickled Jalapeno (jarred on canned)']",265.0,30.0,10.5,12.0
184,Quinoa Salad with Spinach Grapefruit & Avocado,https://www.skinnytaste.com/spinach-and-quinoa-salad-with/,"['4 oz baby spinach', '2 ruby red grapefruits peeled and fruit separated reserving 3 slices', '1 haas avocados diced', '1 cup cooked quinoa (1/3 cup dry)', '1 1/2 tbsp olive oil', '1 1/2 tbsp champagne vinegar', '2 tbsp chopped shallots', 'salt and pepper to taste', 'grapefruit juice from 3 reserved slices of grapefruit']",222.0,25.5,4.5,12.9
185,Penne Arugula Salad with Sun Dried Tomatoes,https://www.skinnytaste.com/arugula-salad-with-penne-garbanzo-beans/,"['3 cups baby arugula', '6 oz Ronzoni Smart Taste penne pasta (use brown rice pasta for g.f.)', '1/4 cup sun dried tomatoes chopped', '2 tbsp extra virgin olive oil', '2 tbsp balsamic vinegar', 'salt and fresh ground pepper to taste', '1 cup canned garbanzo beans (chick peas) rinsed and drained', '4 tbsp Parmigiano Reggiano freshly shaved']",280.4,43.6,10.9,9.2
186,Swiss Chard Frittata,https://www.skinnytaste.com/light-swiss-chard-frittata/,"['4 large eggs', '4 large egg whites', '1/4 cup grated Swiss Cheese', '1/2 bunch (6 1/2 cups) Swish Chard washed well', '1 large white onion (2 cups) sliced thin', '2 tsp light butter', 'salt and fresh pepper to taste']",138.7,12.7,12.3,5.5
187,Asian Chicken Lettuce Wraps,https://www.skinnytaste.com/asian-chicken-lettuce-wraps/,"['8 oz skinless boneless chicken thighs ground', '1/4 cup water chestnuts chopped fine', '1/4 cup dried shiitake mushrooms', '1 tbsp reduced sodium soy sauce', '1/4 tsp dark soy sauce', '1/2 tsp oyster sauce', '1 1/2 tsp sesame oil', '1 tbsp rice wine or dry sherry', '1/2 tsp sugar', 'freshly ground white pepper to taste', '2 cloves garlic finely chopped', '6 iceberg lettuce leaves rinsed (careful not to break)', '2 tbsp diced scallions', '4 tbsp hoisin sauce', '1/2 tsp chili sauce I used Sriracha', '1 tbsp warm water']",102.0,9.5,8.5,3.0
188,Chicken Arugula Provolone Panini with Chipotle Mayo,https://www.skinnytaste.com/chicken-panini-with-arugula-provolone/,"['1 tbsp Hellman’s light mayonnaise', '1 tsp chipotle in adobo sauce (or to taste)', '3 oz ciabatta sliced open', '1.75 oz (1 thin) grilled chicken cutlet', '1 slice Sargento reduced fat provolone', '0.5 oz (about 1/2 cup) baby arugula', 'Smart Balance cooking spray']",345.0,40.0,24.4,9.8
189,Turkey White Bean Pumpkin Chili,https://www.skinnytaste.com/crockpot-turkey-white-bean-pumpkin/,"['cooking spray (I used my Misto)', '2 lb 99% lean ground turkey', '1/2 tsp olive oil', '1 small onion chopped', '3 garlic cloves minced', '1 tsp chili powder to taste', '2 bay leaves', '1 1/2 tbsp cumin', '1 tsp oregano', '2 (15 oz cans) white northern or navy beans\xa0rinsed and drained', '15 oz can pumpkin puree (or homemade)', '4.5 oz canned chopped green chile', '2 cups low sodium chicken broth (check labels for GF)', 'kosher salt and pepper to taste', 'chopped cilantro red onion or chives for topping', 'Greek yogurt or low-fat sour cream for topping (optional)']",272.5,31.0,32.0,2.5
190,"Baby Spinach Salad with Honey Roasted Butternut Squash, Pumpkin Seeds, Gorgonzola and Dried Cherries",https://www.skinnytaste.com/baby-spinach-salad-with-honey-roasted/,"['1 1/4 lbs butternut squash peeled and diced 3/4-inch', '1 tbsp olive oil', '1 tbsp honey', 'kosher salt and freshly ground black pepper', '1 1/2 tbsp olive oil', '1 1/2 tbsp white balsamic vinegar', '1 tbsp honey', '1/2 tbsp minced shallots', '2 tsp Dijon mustard', 'salt and fresh black pepper', '5 oz baby spinach washed and spun dry', '1/4 cup raw hulled pumpkin seeds', '3 tbsp dried cherries', '1/4 cup reduced fat crumbled gorgonzola']",241.5,26.5,7.5,13.5
191,Lavash Flatbread Pizzas,https://www.skinnytaste.com/lavash-flatbread-pizzas/,"['9×12″ lavash flatbread', 'olive oil spray', '3 tbsp marinara sauce', '2 oz reduced fat shredded mozzarella', 'pinch dried oregano', '2 tbsp fresh basil']",192.0,24.0,12.0,5.0
192,"Shrimp Parmigiana Hero, Lightened Up",https://www.skinnytaste.com/shrimp-parmigiana-hero-lightened-up/,"['16 oz jumbo shrimp peeled and deveined (weight after peeling 12.5 oz)', 'salt and pepper to taste', '1/4 cup egg substitute (egg beaters)', '6 tbsp whole wheat Italian seasoned breadcrumbs', '2 tbsp panko', '2 tbsp grated parmesan cheese', 'cooking spray (I used Smart Balance)', '1/2 cup your favorite tomato sauce', '1 cup (4 oz) shredded part skim mozzarella cheese', '12 oz French bread sliced into 4 pieces (see tip)']",432.5,57.5,29.6,8.1
193,Steak and Cheese Sandwiches with Onions and Mushrooms,https://www.skinnytaste.com/steak-and-cheese-sandwiches-with-onions/,"['1/2 lb thin cut beef round sandwich steaks', '1/2 large onion sliced into rings', '1/2 tsp olive oil', '8 oz sliced mushrooms', '4 seconds cooking spray (I like Smart Balance)', 'garlic powder to taste', 'salt and fresh cracked pepper to taste', '12 oz French bread or baguette cut into 4 pieces (see tip)', '4 slices reduced-fat cheese slices (I used Sargento provolone)']",350.4,43.5,24.0,8.1
194,"Tomato, Fresh Mozzarella, Roasted Pepper on Whole Wheat Bread",https://www.skinnytaste.com/tomato-fresh-mozzarella-roasted-pepper/,"['3.25 oz whole wheat Italian or French Bread', '1 oz thin sliced fresh mozzarella', '1 oz roasted red peppers', '3 slices ripe tomato', '3 basil leaves', '1/4 tsp extra virgin olive oil', '1 tsp balsamic vinegar', 'salt and fresh cracked pepper to taste']",356.5,53.5,16.5,8.5
195,Grilled Chicken Sandwich with Avocado and Tomato,https://www.skinnytaste.com/grilled-chicken-sandwich-with-avocado/,"['2 oz Ciabatta', '2 tbsp mashed avocado', '2 oz grilled chicken breast', '3 slices ripe tomatoes', 'salt and fresh pepper to taste']",253.0,32.5,18.0,5.5
196,"Roast Beef, Arugula and Shaved Parmesan on a Baguette",https://www.skinnytaste.com/roast-beef-arugula-and-shaved-parmesan/,"['2-3/4 oz baguette or French bread', '2 oz lean roast beef', '1/2 cup baby arugula (aka rocket)', '1/4 oz shaved Parmesan', 'fresh cracked pepper']",284.0,36.0,21.5,4.5
197,Tomato Mozzarella and Arugula Tower,https://www.skinnytaste.com/tomato-mozzarella-and-arugula-tower/,"['1/4 cup chopped fresh basil', '1 tbsp balsamic vinegar', '2 tbsp olive oil', 'kosher salt and fresh pepper to taste', '2 medium ripe tomatoes', '3 oz part skim mozzarella sliced into 6 slices', '2 cups arugula']",276.6,9.2,12.2,23.0
198,Heirloom Tomato Sandwich,https://www.skinnytaste.com/heirloom-tomato-sandwich/,"['4 oz ciabatta bread sliced in half', '6 slices ripe heirloom tomatoes', '1 tsp olive oil', 'kosher salt and fresh cracked pepper', '1 large basil leaf cut chiffonade']",162.6,29.8,4.5,2.4
199,Watermelon Arugula and Feta Salad,https://www.skinnytaste.com/watermelon-and-feta-salad-3-pts/,"['3 cups seedless watermelon cubed and chilled', '1/2 cup crumbled feta', '7 oz arugula', '1/4 small red onion sliced very thin', '2 tbsp balsamic vinegar', '2 tbsp extra virgin olive oil', 'kosher salt and fresh pepper']",157.5,11.0,4.0,11.5
200,Lobster Rolls,https://www.skinnytaste.com/lobster-rolls/,"['8 oz cooked lobster tail meat (2 tails)', '1 tbsp minced chives', '2 tsp minced shallots', '2 tbsp chopped celery', '1 tbsp light mayonnaise', '1 tbsp fat free Greek yogurt', 'pinch of black pepper', '1/2 tsp lemon zest', '3/4 cup shredded lettuce', '3 slices tomato', '3 hot dog buns']",223.0,28.5,22.2,3.1
201,Chilled Calamari Salad with Lemon and Parsley,https://www.skinnytaste.com/chilled-calamari-salad-with-lemon-and/,"['1/4 cup red onion minced', '1/2 cup celery chopped', '1/2 cup roasted red peppers chopped', '1/4 cup fresh parsley minced (no stems)', '1 clove garlic sliced', '1 1/2 lemons', '1 1/4 tsp red wine vinegar', 'salt and fresh pepper to taste', '1 lb fresh squid tube and tentacles cleaned']",121.6,7.9,18.3,1.7
202,Mayo-less Tuna Macaroni Salad,https://www.skinnytaste.com/mayo-less-tuna-salad/,"['5 oz canned albacore tuna drained', '1 tbsp capers drained', '1 tbsp extra virgin olive oil', '1 tbsp red wine vinegar', '2 cups arugula', '1 cup cooked pasta (from 2 oz dry) (or GF pasta)', 'fresh black pepper', '.5 oz fresh shaved parmesan']",271.5,23.0,24.5,10.5
203,Chicken Parmesan Burgers,https://www.skinnytaste.com/chicken-parmigiana-burgers/,"['16 oz lean chicken burgers', '4 oz part skim mozzarella cheese (I used Alpine Lace)', '1 cup pomodoro sauce (jar sauce would work)', '4 burger buns']",325.0,29.0,31.0,9.0
204,Skinny Low-Yolk Egg Salad,https://www.skinnytaste.com/skinny-low-yolk-egg-salad/,"['4 hard boiled eggs peeled', '4 tsp Hellman’s light mayonnaise', '1/2 tsp dijon mustard', '2 tbsp chopped green scallions or chives', 'salt and fresh pepper to taste']",81.0,1.0,9.5,4.5
205,Healthy Baked Chicken Nuggets,https://www.skinnytaste.com/healthy-baked-chicken-nuggets/,"['16 oz (2 large) skinless boneless chicken breasts cut into even bit sized pieces', '1/2 teaspoon kosher salt and black pepper to taste', '2 tsp olive oil', '6 tbsp whole wheat Italian seasoned breadcrumbs', '2 tbsp panko', '2 tbsp grated parmesan cheese', 'olive oil spray (I used my Misto)']",188.0,8.0,26.0,4.5
206,"Scallops, Grapefruit, Arugula and Spinach Salad with Champagne Vinaigrette ",https://www.skinnytaste.com/scallops-grapefruit-arugula-and-spinach/,"['2 pink grapefruits reserving 3 slices', '1 lb sea scallops washed and dried with a paper towel', '2 tsp olive oil', 'salt and pepper', '8 oz baby spinach and arugula', '2 tbsp olive oil', '1 tbsp champagne vinegar (white wine vinegar would work)', '2 tbsp chopped shallots', 'salt and pepper', 'grapefruit juice from 3 reserved slices of grapefruit']",216.9,16.6,16.4,10.1
207,Matzo Pizza,https://www.skinnytaste.com/skinny-passover-matzo-pizza/,"['4 fat free matzo crackers', '6 tbsp crushed tomatoes (I used Tuttorosso)', '1/2 tsp dried oregano', '1 cup reduced fat shredded mozzarella (Kosher for religious purposes)', '2 medium tomatoes sliced paper thin', 'a few thin slices of red onion', '12 black olives', '1/4 cup fresh basil for topping']",230.0,35.0,12.0,5.8
208,Penne Arugula Salad with Sun Dried Tomatoes,https://www.skinnytaste.com/arugula-salad-with-penne-garbanzo-beans/,"['3 cups baby arugula', '6 oz Ronzoni Smart Taste penne pasta (use brown rice pasta for g.f.)', '1/4 cup sun dried tomatoes chopped', '2 tbsp extra virgin olive oil', '2 tbsp balsamic vinegar', 'salt and fresh ground pepper to taste', '1 cup canned garbanzo beans (chick peas) rinsed and drained', '4 tbsp Parmigiano Reggiano freshly shaved']",280.4,43.6,10.9,9.2
209,Chicken Arugula Provolone Panini with Chipotle Mayo,https://www.skinnytaste.com/chicken-panini-with-arugula-provolone/,"['1 tbsp Hellman’s light mayonnaise', '1 tsp chipotle in adobo sauce (or to taste)', '3 oz ciabatta sliced open', '1.75 oz (1 thin) grilled chicken cutlet', '1 slice Sargento reduced fat provolone', '0.5 oz (about 1/2 cup) baby arugula', 'Smart Balance cooking spray']",345.0,40.0,24.4,9.8
210,Lavash Flatbread Pizzas,https://www.skinnytaste.com/lavash-flatbread-pizzas/,"['9×12″ lavash flatbread', 'olive oil spray', '3 tbsp marinara sauce', '2 oz reduced fat shredded mozzarella', 'pinch dried oregano', '2 tbsp fresh basil']",192.0,24.0,12.0,5.0
211,"Tomato, Fresh Mozzarella, Roasted Pepper on Whole Wheat Bread",https://www.skinnytaste.com/tomato-fresh-mozzarella-roasted-pepper/,"['3.25 oz whole wheat Italian or French Bread', '1 oz thin sliced fresh mozzarella', '1 oz roasted red peppers', '3 slices ripe tomato', '3 basil leaves', '1/4 tsp extra virgin olive oil', '1 tsp balsamic vinegar', 'salt and fresh cracked pepper to taste']",356.5,53.5,16.5,8.5
212,Tomato Mozzarella and Arugula Tower,https://www.skinnytaste.com/tomato-mozzarella-and-arugula-tower/,"['1/4 cup chopped fresh basil', '1 tbsp balsamic vinegar', '2 tbsp olive oil', 'kosher salt and fresh pepper to taste', '2 medium ripe tomatoes', '3 oz part skim mozzarella sliced into 6 slices', '2 cups arugula']",276.6,9.2,12.2,23.0
213,Lobster Rolls,https://www.skinnytaste.com/lobster-rolls/,"['8 oz cooked lobster tail meat (2 tails)', '1 tbsp minced chives', '2 tsp minced shallots', '2 tbsp chopped celery', '1 tbsp light mayonnaise', '1 tbsp fat free Greek yogurt', 'pinch of black pepper', '1/2 tsp lemon zest', '3/4 cup shredded lettuce', '3 slices tomato', '3 hot dog buns']",223.0,28.5,22.2,3.1
214,Chicken Parmesan Burgers,https://www.skinnytaste.com/chicken-parmigiana-burgers/,"['16 oz lean chicken burgers', '4 oz part skim mozzarella cheese (I used Alpine Lace)', '1 cup pomodoro sauce (jar sauce would work)', '4 burger buns']",325.0,29.0,31.0,9.0
215,"Scallops, Grapefruit, Arugula and Spinach Salad with Champagne Vinaigrette ",https://www.skinnytaste.com/scallops-grapefruit-arugula-and-spinach/,"['2 pink grapefruits reserving 3 slices', '1 lb sea scallops washed and dried with a paper towel', '2 tsp olive oil', 'salt and pepper', '8 oz baby spinach and arugula', '2 tbsp olive oil', '1 tbsp champagne vinegar (white wine vinegar would work)', '2 tbsp chopped shallots', 'salt and pepper', 'grapefruit juice from 3 reserved slices of grapefruit']",216.9,16.6,16.4,10.1
216,"Prosciutto, Arugula and Balsamic Sandwich",https://www.skinnytaste.com/prosciutto-arugula-and-balsamic/,"['3 oz french bread or baguette', '2/3 cup baby arugula', '.75 oz imported prosciutto (fat trimmed)', '2 tsp balsamic vinegar', '1 tsp extra virgin olive oil', 'fresh cracked pepper']",289.8,40.8,10.8,6.8
217,Skinny Baked Seasoned Fries with Garlic Aioli,https://www.skinnytaste.com/baked-seasoned-fries-with-skinny-garlic/,"['2 medium potatoes russet or yukon gold washed and dried', '2 tsp olive oil', '1 tbsp herbs de provence (or use a combo of dried rosemary thyme marjoram)', '1/4 tsp oregano', '1 tsp smoked paprika', '1/4 tsp chili powder', '1/4 tsp onion powder', '1/4 tsp garlic powder', '1/4 tsp fresh cracked pepper', 'fresh lime zest', '2 tbsp light mayonnaise', '2 tbsp fat free greek yogurt', '1 clove garlic crushed']",198.0,36.1,3.5,5.3
218,Cuban Sandwich Quesadilla,https://www.skinnytaste.com/cuban-sandwich-quesadilla/,"['1 oz slow cooker pernil', '1 slice reduced-fat Swiss cheese (I used Sargento)', '1 oz lean ham (I uses Hillshire Farm 97% fat free)', '1 slice dill pickle', '1 teaspoon mustard', '6-inch or 8-inch low-carb whole wheat or gluten-free tortilla']",211.0,12.0,24.0,10.5
219,Baked Chipotle Sweet Potato Fries,https://www.skinnytaste.com/baked-chipotle-sweet-potato-fries/,"['1 medium sweet potato (about 6 ounces) peeled', '1 teaspoon olive oil', '1/4 teaspoon kosher salt', '1/4 teaspoon garlic powder', '1/4 teaspoon ground chipotle chile powder', 'olive oil spray']",223.0,42.0,3.0,5.0
220,Skinny Sloppy Joes,https://www.skinnytaste.com/skinny-sloppy-joes/,"['1.25 lbs 93% lean ground beef sirloin', '1 tbsp steak seasoning or seasoned salt', '1 carrot minced', '1 medium onion minced', '2 cloves garlic minced', '1/4 cup red bell pepper minced', '4 oz mushrooms minced', '1 tbsp red wine vinegar', '1 tbsp Worcestershire sauce', '2 cups tomato sauce', '2 tbsp tomato paste']",121.8,9.9,13.7,3.7
221,The Skinny Tuna Melt,https://www.skinnytaste.com/skinny-tuna-melt/,"['1 (4.5 oz) can tuna (in water) drained', '1/4 cup carrots minced', '1/4 cup minced celery', '1 tbsp red onion minced', '1 tbsp light mayonnaise (Hellman’s Light)', '1 tsp red wine vinegar', 'salt and pepper', '2 slices whole wheat bread', '2 slices 2% reduced fat cheddar or American cheese', '2 slices tomato', 'oil spray (I used my Misto)']",231.0,14.5,28.5,6.5
222,Shrimp Salad on Cucumber Slices,https://www.skinnytaste.com/shrimp-salad-on-cucumber-slices/,"['3/4 lb cooked shrimp peeled (weight after peeled)', '2 celery stalks chopped', '1 tbsp red onion chopped', '2 tbsp light mayonnaise (I used Hellmann’s check label for Keto)', '1 tbsp fat free Greek yogurt (full fat for Keto)', 'Seasoning salt or adobo seasoning', 'salt and fresh ground pepper', '30 thin slices cucumber (about 1 large)', 'chopped chives for garnish']",15.7,0.5,2.5,0.4
223,Panzanella (Italian Bread Salad),https://www.skinnytaste.com/panzanella/,"['8-10 medium ripe tomatoes cut into 1 inch cubes', '1 cup seedless cucumber diced', '1/2 red onion chopped', '8-10 basil leaves chopped', '1 tbsp extra virgin olive oil', 'extra virgin olive oil spray (I used my Misto)', '6 oz French bread or a good crusty Italian bread sliced', 'kosher salt and fresh ground pepper to taste']",104.3,17.7,3.1,2.9
224,Greek Turkey Meatballs,https://www.skinnytaste.com/greek-turkey-meatballs/,"['1.25 lbs 93% lean ground turkey', '1 cup grated zucchini liquid squeezed out well', '2 slices whole wheat bread', '1/4 cup seasoned whole wheat breadcrumbs', '1 large egg', '2-3 cloves garlic\xa0minced', '1/4 red onion grated (I used my mini food processor)', '2 tbsp fresh oregano chopped (less if using dry)', '1/4 cup fresh parsley chopped', '2 tbsp chopped fresh spearmint chopped', 'kosher salt and fresh pepper', 'about 1 tsp worth of olive oil cooking spray (I use my Misto)']",254.5,13.5,27.0,11.0
225,Edamame Hummus,https://www.skinnytaste.com/edamame-hummus/,"['1 1/2 cups edamame (green soy beans) cooked and shelled', '2 tbsp tahini paste (sesame seed paste)', '1/4 cup water plus more if needed', '1 tsp lemon zest', 'juice of one lemon', '1 clove garlic crushed', 'Kosher salt to taste', 'pepper', '2 tsp olive oil', 'black and white sesame seeds as a garnish (optional)']",107.4,7.2,6.1,6.7
226,Cilantro Chicken Salad,https://www.skinnytaste.com/cilantro-chicken-salad/,"['7 oz cooked chicken breast shredded or diced', '2 tbsp light mayonnaise (full fat for Keto)', '1 small scallion chopped', '2 tsp lime juice', '2 tbsp chopped cilantro', 'kosher salt and pepper', '1/8 teaspoon garlic powder', '1/8 teaspoon cumin', '1/8 teaspoon chile powder', 'low sodium chicken broth (check labels for Keto or use bullion)']",163.5,2.5,23.0,6.0
227,Shrimp Quesadillas with Tomato Avocado Salsa,https://www.skinnytaste.com/shrimp-quesadillas-with-tomato-avocado/,"['16 large shrimp cleaned and deviened', 'cumin', 'garlic powder', 'salt and fresh pepper', 'cooking spray', '4 scallions chopped', '6 oz Cabot’s 75% Light Vermont Cheddar shredded', '8 (6″) low carb whole wheat flour tortillas (I used La Tortilla Factory)', '1 medium tomato diced', '1 hass avocado diced', '1 lime juice of', '1 tbsp cilantro chopped', '1 tbsp red onion finely minced']",307.5,27.5,29.5,16.0
228,"Skinny Loaded Nachos with Turkey, Beans and Cheese",https://www.skinnytaste.com/skinny-nachos-with-turkey-beans-and/,"['4 oz baked tortilla chips (I used Baked Tostitos Scoops)', '8 oz 99% lean turkey breast', '1 tsp cumin', '1 tsp garlic powder', 'salt and pepper', '1 cup fat free spicy black bean dip', '1 1/3 cup reduced fat Mexican cheese like Weight Watchers', '2 cups pico de gallo salsa', '1/2 cup light sour cream', '2/3 cup fresh cilantro']",347.0,40.6,27.1,9.4
229,Beef Carpaccio,https://www.skinnytaste.com/beef-carpaccio/,"['1/4 lb rare roast beef thinly sliced', '1/2 lemon juice of', '1 tbsp extra virgin olive oil', 'salt and fresh pepper', '1.5 cups baby arugula', '.25 oz shaved Asiago or Parmesan Cheese']",79.6,0.6,8.3,5.3
230,Chicken Quesadillas,https://www.skinnytaste.com/chicken-quesadillas/,"['16 oz skinless chicken breast fat trimmed', 'cumin', 'oregano', 'garlic powder', 'salt and fresh pepper', 'cooking spray', '1/2 small onion cut into strips', '1 bell pepper (red or green) cut into strips', '1 clove garlic minced', '1 tbsp oil', '1-1/3 cup part-skim Mexican blend shredded cheese', '1 cup avocado-mango salsa', '8 low carb whole wheat flour tortillas La Tortilla Factory']",387.0,31.5,37.5,18.5
231,Basil Green Goddess Dressing Recipe,https://www.skinnytaste.com/basil-green-goddess-dressing/,"['1/2 cup light mayonnaise such as Hellman’s (regular for Keto)', '1/2 cup scallions chopped', '1/2 cup chopped fresh basil packed', '1/8 cup fresh squeezed lemon juice (1 lemon)', '1 clove garlic chopped', '1 tsp kosher salt', '1/2 tsp freshly ground black pepper', '1 tsp anchovy paste', '1/2 cup light sour cream (full fat for Keto)']",60.3,2.9,1.3,4.9
232,Heirloom Tomato Salad,https://www.skinnytaste.com/heirloom-tomato-salad/,"['4 medium ripe tomatoes sliced', '1/4 cup red onion chopped', '2 tbsp extra virgin olive oil', '8 kalamata olives', 'fresh basil sliced', 'kosher salt and fresh pepper']",110.5,7.5,1.0,9.0
233,Swordfish Burgers,https://www.skinnytaste.com/swordfish-burgers/,"['1.5 lbs (24 oz) swordfish steaks skin removed', '3 tbsp chopped chives', '2 garlic cloves', '1 shallot', '1/4 cup breadcrumbs', 'lemon zest', 'salt and fresh pepper', 'oil spray', 'mixed greens or chopped romaine', '1 lemon juiced', '8 tsp extra virgin olive oil', 'salt and fresh pepper']",304.3,5.3,33.4,16.0
